"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
27640,"Morera","01/11/2011 10:42","Medio (4 - 8 mts)",115,"Grande",-68.8367897412,-32.8940922455,2,"Barrio Civico",2366816.36021,1
27642,"Morera","01/11/2011 10:39","Alto (> 8 mts)",110,"Grande",-68.8366499267,-32.8941198097,3,"Parque O'Higgins",1531146.02653,1
27645,"Morera","01/11/2011 10:34","Alto (> 8 mts)",175,"Grande",-68.836474323,-32.894147887,3,"Parque O'Higgins",1531146.02653,1
27653,"Morera","01/11/2011 10:22","Alto (> 8 mts)",122,"Grande",-68.8362659181,-32.8945073303,2,"Barrio Civico",2366816.36021,1
27657,"Morera","01/11/2011 10:16","Alto (> 8 mts)",108,"Grande",-68.8363231657,-32.8947401136,2,"Barrio Civico",2366816.36021,1
27661,"Morera","01/11/2011 10:12","Alto (> 8 mts)",128,"Grande",-68.8364000818,-32.8950134445,2,"Barrio Civico",2366816.36021,1
27666,"Morera","28/10/2011 11:35","Alto (> 8 mts)",145,"Grande",-68.8367660375,-32.8950703686,2,"Barrio Civico",2366816.36021,1
27667,"Morera","28/10/2011 11:33","Alto (> 8 mts)",160,"Grande",-68.8368130963,-32.8950097039,2,"Barrio Civico",2366816.36021,1
27680,"Acer","28/10/2011 11:06","Medio (4 - 8 mts)",98,"Grande",-68.8369142379,-32.8948276907,2,"Barrio Civico",2366816.36021,1
27681,"Fresno americano","28/10/2011 11:04","Alto (> 8 mts)",60,"Mediano",-68.8369056608,-32.8949088452,2,"Barrio Civico",2366816.36021,1
27683,"Fresno europeo","28/10/2011 11:00","Alto (> 8 mts)",125,"Grande",-68.8369850363,-32.8950337968,2,"Barrio Civico",2366816.36021,1
27689,"Morera","28/10/2011 10:52","Alto (> 8 mts)",115,"Grande",-68.8375162189,-32.8948165495,2,"Barrio Civico",2366816.36021,1
27695,"Morera","28/10/2011 10:43","Medio (4 - 8 mts)",98,"Grande",-68.8374073309,-32.8942988158,2,"Barrio Civico",2366816.36021,1
27696,"Fresno americano","28/10/2011 10:42","Alto (> 8 mts)",95,"Grande",-68.8373934546,-32.894171479,2,"Barrio Civico",2366816.36021,1
27698,"Morera","28/10/2011 10:37","Alto (> 8 mts)",110,"Grande",-68.837382836,-32.8940757057,2,"Barrio Civico",2366816.36021,1
27700,"Morera","02/11/2011 08:22","Alto (> 8 mts)",125,"Grande",-68.8373719968,-32.8954530503,2,"Barrio Civico",2366816.36021,1
27705,"Morera","02/11/2011 08:16","Alto (> 8 mts)",165,"Grande",-68.8369852232,-32.8955321921,2,"Barrio Civico",2366816.36021,1
27707,"Morera","02/11/2011 08:13","Alto (> 8 mts)",170,"Grande",-68.8367761531,-32.8955694694,2,"Barrio Civico",2366816.36021,1
27723,"Morera","01/11/2011 11:08","Alto (> 8 mts)",112,"Grande",-68.837624912,-32.8952484887,2,"Barrio Civico",2366816.36021,1
27724,"Morera","01/11/2011 11:07","Alto (> 8 mts)",140,"Grande",-68.8376357067,-32.8953071126,2,"Barrio Civico",2366816.36021,1
27762,"Morera","04/11/2011 09:40","Alto (> 8 mts)",115,"Grande",-68.8348862796,-32.8948247147,3,"Parque O'Higgins",1531146.02653,1
27770,"Morera","03/11/2011 10:49","Alto (> 8 mts)",110,"Grande",-68.8347045194,-32.894103774,3,"Parque O'Higgins",1531146.02653,1
27771,"Pltano","03/11/2011 10:48","Alto (> 8 mts)",170,"Grande",-68.8347012895,-32.8940099731,3,"Parque O'Higgins",1531146.02653,1
27772,"Morera","03/11/2011 10:45","Alto (> 8 mts)",110,"Grande",-68.8347857407,-32.8938852005,3,"Parque O'Higgins",1531146.02653,1
27778,"Fresno americano","03/11/2011 10:35","Alto (> 8 mts)",105,"Grande",-68.8351944624,-32.8939724825,3,"Parque O'Higgins",1531146.02653,1
27784,"Morera","03/11/2011 10:24","Alto (> 8 mts)",130,"Grande",-68.8351304925,-32.894481042,3,"Parque O'Higgins",1531146.02653,1
27792,"Morera","03/11/2011 10:02","Alto (> 8 mts)",115,"Grande",-68.8348385907,-32.895354395,3,"Parque O'Higgins",1531146.02653,1
27794,"Morera","03/11/2011 09:57","Medio (4 - 8 mts)",78,"Grande",-68.8350015109,-32.8953348631,3,"Parque O'Higgins",1531146.02653,1
27814,"Morera","03/11/2011 09:22","Alto (> 8 mts)",118,"Grande",-68.8354939732,-32.8943140767,3,"Parque O'Higgins",1531146.02653,1
27819,"Morera","02/11/2011 10:58","Alto (> 8 mts)",128,"Grande",-68.83586378,-32.8942512639,3,"Parque O'Higgins",1531146.02653,1
27821,"Morera","02/11/2011 10:56","Medio (4 - 8 mts)",100,"Grande",-68.8360002052,-32.8942246627,3,"Parque O'Higgins",1531146.02653,1
27823,"Morera","02/11/2011 10:50","Alto (> 8 mts)",120,"Grande",-68.8360782718,-32.894315926,3,"Parque O'Higgins",1531146.02653,1
27840,"Paraiso","02/11/2011 10:16","Alto (> 8 mts)",110,"Grande",-68.8355520205,-32.8951709044,2,"Barrio Civico",2366816.36021,1
27850,"Fresno europeo","02/11/2011 08:34","Medio (4 - 8 mts)",80,"Grande",-68.8351589439,-32.8953094978,3,"Parque O'Higgins",1531146.02653,1
27853,"Morera","04/11/2011 09:54","Alto (> 8 mts)",138,"Grande",-68.8349378684,-32.8937529746,3,"Parque O'Higgins",1531146.02653,1
27858,"Pltano","07/11/2011 08:32","Alto (> 8 mts)",190,"Grande",-68.8346526332,-32.8933916194,3,"Parque O'Higgins",1531146.02653,1
27861,"Pltano","07/11/2011 08:38","Alto (> 8 mts)",190,"Grande",-68.8346375787,-32.8930958449,3,"Parque O'Higgins",1531146.02653,1
27863,"Morera","07/11/2011 08:41","Alto (> 8 mts)",130,"Grande",-68.834688873,-32.8928691374,3,"Parque O'Higgins",1531146.02653,1
27864,"Morera","07/11/2011 08:42","Alto (> 8 mts)",110,"Grande",-68.8347992647,-32.8928753246,3,"Parque O'Higgins",1531146.02653,1
27865,"Morera","07/11/2011 08:43","Alto (> 8 mts)",150,"Grande",-68.834910167,-32.8928943164,3,"Parque O'Higgins",1531146.02653,1
27866,"Morera","07/11/2011 08:45","Medio (4 - 8 mts)",62,"Grande",-68.8350432872,-32.8929200099,3,"Parque O'Higgins",1531146.02653,1
27874,"Pltano","04/11/2011 10:21","Alto (> 8 mts)",170,"Grande",-68.8385061053,-32.8941884661,2,"Barrio Civico",2366816.36021,1
27882,"Morera","04/11/2011 07:39","Medio (4 - 8 mts)",62,"Grande",-68.8383252798,-32.8934688111,2,"Barrio Civico",2366816.36021,1
27888,"Morera","04/11/2011 07:48","Medio (4 - 8 mts)",150,"Grande",-68.8386362212,-32.8931310678,2,"Barrio Civico",2366816.36021,1
27890,"Paraiso","04/11/2011 10:38","Medio (4 - 8 mts)",52,"Mediano",-68.8388916273,-32.8930808871,2,"Barrio Civico",2366816.36021,1
27894,"Morera","04/11/2011 10:43","Medio (4 - 8 mts)",145,"Grande",-68.8394316404,-32.8929729703,2,"Barrio Civico",2366816.36021,1
27910,"Morera","04/11/2011 11:10","Alto (> 8 mts)",175,"Grande",-68.8396794215,-32.8941958909,2,"Barrio Civico",2366816.36021,1
27913,"Morera","03/11/2011 11:59","Alto (> 8 mts)",145,"Grande",-68.8375354945,-32.8939968258,2,"Barrio Civico",2366816.36021,1
27915,"Morera","03/11/2011 11:54","Alto (> 8 mts)",150,"Grande",-68.8375713433,-32.8941783827,2,"Barrio Civico",2366816.36021,1
27917,"Morera","03/11/2011 11:48","Alto (> 8 mts)",120,"Grande",-68.837746583,-32.8942284737,2,"Barrio Civico",2366816.36021,1
27922,"Pltano","03/11/2011 11:39","Alto (> 8 mts)",168,"Grande",-68.8383589662,-32.894184543,2,"Barrio Civico",2366816.36021,1
27927,"Morera","03/11/2011 11:30","Medio (4 - 8 mts)",85,"Grande",-68.8382573686,-32.8937926053,2,"Barrio Civico",2366816.36021,1
27934,"Pltano","03/11/2011 11:22","Alto (> 8 mts)",210,"Grande",-68.8381523189,-32.8933905172,2,"Barrio Civico",2366816.36021,1
27935,"Pltano","03/11/2011 11:21","Alto (> 8 mts)",182,"Grande",-68.8381366104,-32.8933304442,2,"Barrio Civico",2366816.36021,1
27944,"Morera","03/11/2011 12:10","Alto (> 8 mts)",178,"Grande",-68.8374781958,-32.893535266,2,"Barrio Civico",2366816.36021,1
27947,"Morera","03/11/2011 12:06","Medio (4 - 8 mts)",100,"Grande",-68.8375052962,-32.8937362881,2,"Barrio Civico",2366816.36021,1
27952,"Morera","03/11/2011 09:50","Alto (> 8 mts)",162,"Grande",-68.8367811052,-32.8939705934,3,"Parque O'Higgins",1531146.02653,1
27956,"Morera","03/11/2011 10:03","Medio (4 - 8 mts)",105,"Grande",-68.8362766791,-32.8940608271,3,"Parque O'Higgins",1531146.02653,1
27957,"Morera","03/11/2011 10:07","Alto (> 8 mts)",165,"Grande",-68.8361487489,-32.8940594874,3,"Parque O'Higgins",1531146.02653,1
27960,"Morera","03/11/2011 10:12","Alto (> 8 mts)",170,"Grande",-68.8360887949,-32.8938249692,3,"Parque O'Higgins",1531146.02653,1
27971,"Morera","31/10/2011 09:42","Medio (4 - 8 mts)",168,"Grande",-68.8360511921,-32.8930173276,3,"Parque O'Higgins",1531146.02653,1
27975,"Morera","31/10/2011 09:37","Alto (> 8 mts)",180,"Grande",-68.8365238108,-32.8930450503,3,"Parque O'Higgins",1531146.02653,1
27976,"Morera","31/10/2011 09:31","Alto (> 8 mts)",200,"Grande",-68.8366501497,-32.8930519546,3,"Parque O'Higgins",1531146.02653,1
27986,"Fresno europeo","31/10/2011 09:18","Alto (> 8 mts)",190,"Grande",-68.8372568768,-32.893223773,3,"Parque O'Higgins",1531146.02653,1
27989,"Morera","31/10/2011 09:09","Medio (4 - 8 mts)",65,"Grande",-68.8373213154,-32.8937024158,2,"Barrio Civico",2366816.36021,1
28004,"Morera","04/11/2011 09:12","Alto (> 8 mts)",150,"Grande",-68.8359290491,-32.8937480871,3,"Parque O'Higgins",1531146.02653,1
28010,"Morera","04/11/2011 08:59","Alto (> 8 mts)",105,"Grande",-68.8357973861,-32.8941372968,3,"Parque O'Higgins",1531146.02653,1
28013,"Morera","04/11/2011 08:55","Alto (> 8 mts)",128,"Grande",-68.8355245583,-32.8941852085,3,"Parque O'Higgins",1531146.02653,1
28015,"Morera","04/11/2011 08:43","Alto (> 8 mts)",105,"Grande",-68.8352480807,-32.8941064498,3,"Parque O'Higgins",1531146.02653,1
28016,"Morera","04/11/2011 08:40","Alto (> 8 mts)",100,"Grande",-68.8352604845,-32.8939998511,3,"Parque O'Higgins",1531146.02653,1
28027,"Morera","16/03/2011 18:36","Alto (> 8 mts)",156,"Grande",-68.8457728233,-32.8929155791,2,"Barrio Civico",2366816.36021,1
28029,"Morera","16/03/2011 18:40","Alto (> 8 mts)",184,"Grande",-68.8459509324,-32.8928824261,2,"Barrio Civico",2366816.36021,1
28031,"Morera","16/03/2011 18:44","Alto (> 8 mts)",88,"Grande",-68.8461659381,-32.8928400507,2,"Barrio Civico",2366816.36021,1
28032,"Morera","16/03/2011 18:48","Alto (> 8 mts)",58,"Mediano",-68.8462922351,-32.8928164113,2,"Barrio Civico",2366816.36021,1
28033,"Morera","16/03/2011 18:51","Medio (4 - 8 mts)",42,"Mediano",-68.8464609836,-32.8927862938,2,"Barrio Civico",2366816.36021,1
28036,"Morera","16/03/2011 18:58","Alto (> 8 mts)",70,"Grande",-68.8466668858,-32.8929936226,2,"Barrio Civico",2366816.36021,1
28046,"Morera","23/03/2011 17:59","Medio (4 - 8 mts)",114,"Grande",-68.8463830324,-32.8937944583,2,"Barrio Civico",2366816.36021,1
28047,"Morera","23/03/2011 18:01","Alto (> 8 mts)",122,"Grande",-68.8462345132,-32.8938150435,2,"Barrio Civico",2366816.36021,1
28048,"Morera","23/03/2011 18:06","Alto (> 8 mts)",142,"Grande",-68.8459095525,-32.8938730027,2,"Barrio Civico",2366816.36021,1
28058,"Morera","16/03/2011 18:24","Alto (> 8 mts)",146,"Grande",-68.8455713597,-32.89318391,2,"Barrio Civico",2366816.36021,1
28059,"Morera","16/03/2011 18:26","Alto (> 8 mts)",122,"Grande",-68.8455347305,-32.8930689821,2,"Barrio Civico",2366816.36021,1
28065,"Morera","21/02/2011 17:57","Alto (> 8 mts)",98,"Grande",-68.8502031427,-32.8912795257,5,"Residencial Sur",2423808.92355,1
28069,"Morera","21/02/2011 18:03","Alto (> 8 mts)",108,"Grande",-68.8502906595,-32.8916051411,5,"Residencial Sur",2423808.92355,1
28073,"Morera","21/02/2011 18:08","Alto (> 8 mts)",114,"Grande",-68.8503613819,-32.8918797502,5,"Residencial Sur",2423808.92355,1
28077,"Morera","21/02/2011 18:15","Alto (> 8 mts)",132,"Grande",-68.850010618,-32.8919969709,5,"Residencial Sur",2423808.92355,1
28080,"Morera","21/02/2011 18:21","Alto (> 8 mts)",126,"Grande",-68.849698127,-32.8920593336,5,"Residencial Sur",2423808.92355,1
28085,"Pltano","21/02/2011 18:32","Alto (> 8 mts)",330,"Grande",-68.8492189008,-32.8920930796,2,"Barrio Civico",2366816.36021,1
28095,"Pltano","21/02/2011 18:54","Alto (> 8 mts)",118,"Grande",-68.8491817274,-32.8911633323,5,"Residencial Sur",2423808.92355,1
28108,"Morera","14/03/2011 16:45","Alto (> 8 mts)",108,"Grande",-68.8474424653,-32.8924675029,2,"Barrio Civico",2366816.36021,1
28109,"Morera","14/03/2011 16:46","Alto (> 8 mts)",152,"Grande",-68.8473721136,-32.8924834671,2,"Barrio Civico",2366816.36021,1
28146,"Morera","14/03/2011 16:32","Medio (4 - 8 mts)",94,"Grande",-68.8477775446,-32.892160512,2,"Barrio Civico",2366816.36021,1
28152,"Morera","21/02/2011 19:46","Medio (4 - 8 mts)",62,"Grande",-68.8485887381,-32.8922577064,2,"Barrio Civico",2366816.36021,1
28163,"Tipa","22/02/2011 09:29","Alto (> 8 mts)",300,"Grande",-68.847871672,-32.8919710135,2,"Barrio Civico",2366816.36021,1
28164,"Tipa","22/02/2011 09:31","Alto (> 8 mts)",300,"Grande",-68.8478252476,-32.8918072099,2,"Barrio Civico",2366816.36021,1
28200,"Morera","14/03/2011 18:05","Alto (> 8 mts)",126,"Grande",-68.8473126349,-32.893637469,2,"Barrio Civico",2366816.36021,1
28201,"Morera","14/03/2011 18:09","Alto (> 8 mts)",110,"Grande",-68.8475292271,-32.8936030182,2,"Barrio Civico",2366816.36021,1
28203,"Morera","14/03/2011 18:12","Alto (> 8 mts)",132,"Grande",-68.8476962967,-32.8935666303,2,"Barrio Civico",2366816.36021,1
28205,"Morera","14/03/2011 18:16","Alto (> 8 mts)",112,"Grande",-68.847810012,-32.8935421336,2,"Barrio Civico",2366816.36021,1
28218,"Morera","10/03/2011 19:18","Alto (> 8 mts)",148,"Grande",-68.8479274089,-32.8927521263,2,"Barrio Civico",2366816.36021,1
28221,"Morera","10/03/2011 19:14","Alto (> 8 mts)",186,"Grande",-68.8477712859,-32.8925405348,2,"Barrio Civico",2366816.36021,1
28222,"Morera","10/03/2011 19:12","Alto (> 8 mts)",168,"Grande",-68.8477052724,-32.8925546056,2,"Barrio Civico",2366816.36021,1
28224,"Morera","10/03/2011 19:09","Alto (> 8 mts)",178,"Grande",-68.8474539912,-32.8926019591,2,"Barrio Civico",2366816.36021,1
28227,"Morera","10/03/2011 19:05","Alto (> 8 mts)",136,"Grande",-68.8472228831,-32.8926458508,2,"Barrio Civico",2366816.36021,1
28228,"Morera","10/03/2011 19:03","Alto (> 8 mts)",182,"Grande",-68.84715254,-32.892656779,2,"Barrio Civico",2366816.36021,1
28232,"Morera","28/02/2011 17:13","Medio (4 - 8 mts)",172,"Grande",-68.8490603985,-32.8923034676,2,"Barrio Civico",2366816.36021,1
28233,"Morera","28/02/2011 17:12","Medio (4 - 8 mts)",118,"Grande",-68.849002539,-32.8923136959,2,"Barrio Civico",2366816.36021,1
28243,"Morera","28/02/2011 16:55","Alto (> 8 mts)",98,"Grande",-68.8480753935,-32.8924786907,2,"Barrio Civico",2366816.36021,1
28249,"Morera","28/02/2011 16:45","Alto (> 8 mts)",172,"Grande",-68.8481285672,-32.8929924911,2,"Barrio Civico",2366816.36021,1
28250,"Morera","28/02/2011 16:43","Alto (> 8 mts)",132,"Grande",-68.8481529272,-32.8930596967,2,"Barrio Civico",2366816.36021,1
28251,"Morera","28/02/2011 16:41","Medio (4 - 8 mts)",42,"Mediano",-68.8481717354,-32.8931173132,2,"Barrio Civico",2366816.36021,1
28261,"Morera","28/02/2011 16:15","Medio (4 - 8 mts)",72,"Grande",-68.848671313,-32.8933781225,2,"Barrio Civico",2366816.36021,1
28262,"Morera","28/02/2011 16:12","Medio (4 - 8 mts)",104,"Grande",-68.8488106714,-32.8933589534,2,"Barrio Civico",2366816.36021,1
28265,"Morera","28/02/2011 16:07","Medio (4 - 8 mts)",98,"Grande",-68.8492451522,-32.8932803095,2,"Barrio Civico",2366816.36021,1
28267,"Morera","28/02/2011 16:03","Alto (> 8 mts)",98,"Grande",-68.8493615165,-32.8931684597,2,"Barrio Civico",2366816.36021,1
28286,"Morera","10/03/2011 17:23","Alto (> 8 mts)",188,"Grande",-68.8505771222,-32.8926647005,5,"Residencial Sur",2423808.92355,1
28290,"Paraiso","10/03/2011 17:32","Bajo (2 - 4 mts)",32,"Mediano",-68.850250102,-32.8930972113,5,"Residencial Sur",2423808.92355,1
28293,"Morera","10/03/2011 17:39","Alto (> 8 mts)",98,"Grande",-68.8500233381,-32.8931439176,5,"Residencial Sur",2423808.92355,1
28294,"Morera","10/03/2011 17:41","Alto (> 8 mts)",118,"Grande",-68.8499160079,-32.8931593881,2,"Barrio Civico",2366816.36021,1
28299,"Pltano","10/03/2011 14:50","Alto (> 8 mts)",172,"Grande",-68.8494530243,-32.8930054404,2,"Barrio Civico",2366816.36021,1
28302,"Pltano","10/03/2011 14:56","Alto (> 8 mts)",126,"Grande",-68.8494013779,-32.8927916008,2,"Barrio Civico",2366816.36021,1
28303,"Pltano","10/03/2011 14:58","Alto (> 8 mts)",110,"Grande",-68.8493817639,-32.8927316381,2,"Barrio Civico",2366816.36021,1
28309,"Pltano","10/03/2011 15:10","Alto (> 8 mts)",112,"Grande",-68.8492673176,-32.8923088541,2,"Barrio Civico",2366816.36021,1
28341,"Morera","11/03/2011 09:54","Alto (> 8 mts)",174,"Grande",-68.8470976223,-32.889042691,2,"Barrio Civico",2366816.36021,1
28347,"Morera","11/03/2011 09:33","Alto (> 8 mts)",148,"Grande",-68.8469508169,-32.8885006317,2,"Barrio Civico",2366816.36021,1
28366,"Morera","15/03/2011 12:45","Alto (> 8 mts)",140,"Grande",-68.8488321614,-32.8888105573,5,"Residencial Sur",2423808.92355,1
28370,"Morera","15/03/2011 12:34","Muy bajo (1 - 2 mts)",13,"Chico",-68.8485887776,-32.8888527605,5,"Residencial Sur",2423808.92355,1
28399,"Morera","14/03/2011 09:56","Alto (> 8 mts)",164,"Grande",-68.8493545243,-32.8881195693,5,"Residencial Sur",2423808.92355,1
28400,"Morera","14/03/2011 09:54","Alto (> 8 mts)",160,"Grande",-68.8493758384,-32.8882005606,5,"Residencial Sur",2423808.92355,1
28407,"Morera","28/02/2011 12:49","Alto (> 8 mts)",170,"Grande",-68.8470546773,-32.89031647,2,"Barrio Civico",2366816.36021,1
28438,"Morera","28/02/2011 09:53","Alto (> 8 mts)",180,"Grande",-68.8461691124,-32.8895109126,2,"Barrio Civico",2366816.36021,1
28441,"Morera","28/02/2011 09:47","Alto (> 8 mts)",153,"Grande",-68.846408237,-32.8894657009,2,"Barrio Civico",2366816.36021,1
28446,"Morera","28/02/2011 09:22","Alto (> 8 mts)",170,"Grande",-68.8467548321,-32.8894010988,2,"Barrio Civico",2366816.36021,1
28447,"Morera","28/02/2011 09:20","Alto (> 8 mts)",160,"Grande",-68.8468279607,-32.8893847776,2,"Barrio Civico",2366816.36021,1
28455,"Morera","28/02/2011 09:02","Alto (> 8 mts)",152,"Grande",-68.8471193432,-32.8897121019,2,"Barrio Civico",2366816.36021,1
28463,"Morera","28/02/2011 08:36","Alto (> 8 mts)",190,"Grande",-68.8484167772,-32.8900655935,2,"Barrio Civico",2366816.36021,1
28477,"Morera","25/02/2011 11:36","Alto (> 8 mts)",240,"Grande",-68.8474065773,-32.8901789005,2,"Barrio Civico",2366816.36021,1
28478,"Morera","25/02/2011 11:31","Alto (> 8 mts)",110,"Grande",-68.847354351,-32.8899941667,2,"Barrio Civico",2366816.36021,1
28483,"Morera","25/02/2011 11:15","Alto (> 8 mts)",290,"Grande",-68.8472577041,-32.8896177313,2,"Barrio Civico",2366816.36021,1
28492,"Morera","25/02/2011 10:14","Alto (> 8 mts)",170,"Grande",-68.847689566,-32.8892147195,2,"Barrio Civico",2366816.36021,1
28493,"Morera","25/02/2011 10:09","Alto (> 8 mts)",160,"Grande",-68.8477440655,-32.8892045931,2,"Barrio Civico",2366816.36021,1
28495,"Morera","25/02/2011 10:03","Alto (> 8 mts)",165,"Grande",-68.8478564821,-32.889181349,2,"Barrio Civico",2366816.36021,1
28503,"Morera","25/02/2011 09:14","Alto (> 8 mts)",175,"Grande",-68.8483986569,-32.8895867715,5,"Residencial Sur",2423808.92355,1
28504,"Morera","25/02/2011 09:09","Alto (> 8 mts)",155,"Grande",-68.8484106358,-32.8896265488,5,"Residencial Sur",2423808.92355,1
28505,"Morera","25/02/2011 09:01","Alto (> 8 mts)",200,"Grande",-68.8484462514,-32.889756275,5,"Residencial Sur",2423808.92355,1
28543,"Morera","21/02/2011 09:56","Alto (> 8 mts)",145,"Grande",-68.8491349581,-32.8889315892,5,"Residencial Sur",2423808.92355,1
28551,"Morera","21/02/2011 09:11","Alto (> 8 mts)",180,"Grande",-68.8496106397,-32.8891583668,5,"Residencial Sur",2423808.92355,1
28557,"Morera","21/02/2011 08:48","Alto (> 8 mts)",180,"Grande",-68.8497536527,-32.8896723804,5,"Residencial Sur",2423808.92355,1
28563,"Morera","23/02/2011 08:43","Alto (> 8 mts)",80,"Grande",-68.8497139687,-32.8909347406,5,"Residencial Sur",2423808.92355,1
28575,"Morera","22/02/2011 10:14","Alto (> 8 mts)",250,"Grande",-68.8488316849,-32.8905783269,5,"Residencial Sur",2423808.92355,1
28593,"Morera","22/02/2011 09:17","Alto (> 8 mts)",220,"Grande",-68.849601153,-32.8899906781,5,"Residencial Sur",2423808.92355,1
28603,"Morera","22/02/2011 08:26","Alto (> 8 mts)",200,"Grande",-68.8499631823,-32.8905114323,5,"Residencial Sur",2423808.92355,1
28642,"Morera","23/02/2011 10:06","Alto (> 8 mts)",78,"Grande",-68.8476654304,-32.8903511398,2,"Barrio Civico",2366816.36021,1
28648,"Morera","23/02/2011 09:44","Alto (> 8 mts)",220,"Grande",-68.8483355138,-32.8902126474,2,"Barrio Civico",2366816.36021,1
28659,"Morera","23/02/2011 09:12","Alto (> 8 mts)",170,"Grande",-68.8487512855,-32.890883739,2,"Barrio Civico",2366816.36021,1
28660,"Morera","23/02/2011 09:08","Alto (> 8 mts)",116,"Grande",-68.8487715886,-32.8909634685,2,"Barrio Civico",2366816.36021,1
28661,"Morera","23/02/2011 09:04","Alto (> 8 mts)",160,"Grande",-68.8487984725,-32.8910548307,2,"Barrio Civico",2366816.36021,1
28702,"Morera","01/03/2011 12:06","Alto (> 8 mts)",200,"Grande",-68.8471198394,-32.8904425205,2,"Barrio Civico",2366816.36021,1
28714,"Morera","01/03/2011 11:29","Alto (> 8 mts)",170,"Grande",-68.8475122047,-32.8911605918,2,"Barrio Civico",2366816.36021,1
28730,"Morera","14/03/2011 08:53","Alto (> 8 mts)",120,"Grande",-68.8480510034,-32.887599945,5,"Residencial Sur",2423808.92355,1
28762,"Morera","20/04/2011 10:51","Alto (> 8 mts)",170,"Grande",-68.848721702,-32.885651546,1,"Parque Central",1655357.93265,1
28768,"Morera","20/04/2011 10:26","Alto (> 8 mts)",140,"Grande",-68.8488462,-32.8861227703,1,"Parque Central",1655357.93265,1
28773,"Morera","20/04/2011 10:10","Alto (> 8 mts)",140,"Grande",-68.8488022198,-32.8865681233,1,"Parque Central",1655357.93265,1
28784,"Morera","19/04/2011 12:38","Alto (> 8 mts)",145,"Grande",-68.8477927568,-32.8866820449,1,"Parque Central",1655357.93265,1
28794,"Morera","18/04/2011 10:36","Alto (> 8 mts)",125,"Grande",-68.8476827459,-32.885804468,1,"Parque Central",1655357.93265,1
